x,y,layer1,layer2,voltage1,voltage2,current
2960.98,1646.58,MID_LAYER_4,BOTTOM_LAYER,0.000323812,0.00032378,0.000400665
2985.07,596.626,MID_LAYER_1,MID_LAYER_2,0.000326266,0.000325457,0.000643758
2986.05,359.421,TOP_LAYER,MID_LAYER_1,0.000324036,0.00032422,-0.000877835
2988.02,464.736,TOP_LAYER,MID_LAYER_1,0.000325231,0.00032526,-0.000138482
2989,895.838,MID_LAYER_3,MID_LAYER_4,0.00032627,0.00032533,0.00074776
2989.99,837.767,TOP_LAYER,MID_LAYER_1,0.000334223,0.000333314,0.00434641
2990.97,1235.41,TOP_LAYER,MID_LAYER_1,0.000338893,0.000336071,0.0134971
2990.97,1235.41,MID_LAYER_1,MID_LAYER_2,0.000336071,0.000328663,0.00589642
2990.97,1235.41,MID_LAYER_2,MID_LAYER_3,0.000328663,0.000327333,0.00501281
2990.97,1235.41,MID_LAYER_3,MID_LAYER_4,0.000327333,0.000324957,0.00189064
2990.97,1235.41,MID_LAYER_4,BOTTOM_LAYER,0.000324957,0.000324682,0.00131635
2997.83,-85.6998,TOP_LAYER,MID_LAYER_1,0.000318262,0.000318255,9.44177e-05
2997.83,-85.6998,MID_LAYER_1,MID_LAYER_2,0.000318255,0.000318109,0.000306441
2997.83,-85.6998,MID_LAYER_2,MID_LAYER_3,0.000318109,0.000318091,0.000179628
2997.83,-85.6998,MID_LAYER_3,MID_LAYER_4,0.000318091,0.000317972,0.000251519
2997.83,-85.6998,MID_LAYER_4,BOTTOM_LAYER,0.000317972,0.000317942,0.00038039
3000.35,1646.58,TOP_LAYER,MID_LAYER_1,0.000324556,0.000324545,0.000140317
3000.35,1646.58,MID_LAYER_1,MID_LAYER_2,0.000324545,0.000324334,0.000444137
3000.35,1646.58,MID_LAYER_2,MID_LAYER_3,0.000324334,0.000324284,0.000496347
3000.35,1646.58,MID_LAYER_3,MID_LAYER_4,0.000324284,0.000324054,0.000485956
3000.35,1646.58,MID_LAYER_4,BOTTOM_LAYER,0.000324054,0.000324026,0.000352983
3014.59,696.114,TOP_LAYER,MID_LAYER_1,3.70614,3.7062,-0.3
3015.58,291.507,TOP_LAYER,MID_LAYER_1,0.00032243,0.00032228,0.000717718
3018.53,57.2555,TOP_LAYER,MID_LAYER_1,0.000319565,0.000319616,-0.000246382
3025.42,1517.89,MID_LAYER_1,MID_LAYER_2,0.000326291,0.00032515,0.000907705
3037.2,-85.6998,TOP_LAYER,MID_LAYER_1,0.000318652,0.000318642,0.000121157
3037.2,-85.6998,MID_LAYER_1,MID_LAYER_2,0.000318642,0.000318515,0.000266709
3037.2,-85.6998,MID_LAYER_2,MID_LAYER_3,0.000318515,0.0003185,0.000157032
3037.2,-85.6998,MID_LAYER_3,MID_LAYER_4,0.0003185,0.000318396,0.000219159
3037.2,-85.6998,MID_LAYER_4,BOTTOM_LAYER,0.000318396,0.000318372,0.000299919
3039.72,1646.58,TOP_LAYER,MID_LAYER_1,0.000324687,0.000324672,0.000193309
3039.72,1646.58,MID_LAYER_1,MID_LAYER_2,0.000324672,0.0003245,0.000363082
3039.72,1646.58,MID_LAYER_2,MID_LAYER_3,0.0003245,0.000324458,0.000413227
3039.72,1646.58,MID_LAYER_3,MID_LAYER_4,0.000324458,0.000324259,0.000419464
3039.72,1646.58,MID_LAYER_4,BOTTOM_LAYER,0.000324259,0.000324235,0.000296216
3037.86,775.995,TOP_LAYER,MID_LAYER_1,0.000330791,0.000330285,0.00242046
3037.86,775.995,MID_LAYER_1,MID_LAYER_2,0.000330285,0.000328204,0.00165647
3037.86,775.995,MID_LAYER_2,MID_LAYER_3,0.000328204,0.000327256,0.00357187
3037.86,775.995,MID_LAYER_3,MID_LAYER_4,0.000327256,0.000325192,0.00164266
3037.86,775.995,MID_LAYER_4,BOTTOM_LAYER,0.000325192,0.000324877,0.00150439
3037.86,894.105,TOP_LAYER,MID_LAYER_1,0.000329333,0.000329429,-0.000457793
3037.86,894.105,MID_LAYER_1,MID_LAYER_2,0.000329429,0.000328246,0.00094175
3037.86,894.105,MID_LAYER_2,MID_LAYER_3,0.000328246,0.000327363,0.00332369
3037.86,894.105,MID_LAYER_3,MID_LAYER_4,0.000327363,0.000325421,0.00154581
3037.86,894.105,MID_LAYER_4,BOTTOM_LAYER,0.000325421,0.000325205,0.00103404
3037.86,1602.77,TOP_LAYER,MID_LAYER_1,0.000324816,0.00032487,-0.000258143
3037.86,1602.77,MID_LAYER_1,MID_LAYER_2,0.00032487,0.000324584,0.000227621
3037.86,1602.77,MID_LAYER_2,MID_LAYER_3,0.000324584,0.000324499,0.000323292
3037.86,1602.77,MID_LAYER_3,MID_LAYER_4,0.000324499,0.000324168,0.000263218
3037.86,1602.77,MID_LAYER_4,BOTTOM_LAYER,0.000324168,0.000324115,0.000250894
3066.76,696.114,MID_LAYER_1,MID_LAYER_2,3.70729,3.70766,-0.3
3066.76,696.114,MID_LAYER_2,MID_LAYER_3,3.70766,3.70766,-0
3066.76,696.114,MID_LAYER_3,MID_LAYER_4,3.70766,3.70766,-1.06045e-12
3076.57,-85.6998,TOP_LAYER,MID_LAYER_1,0.00031897,0.00031896,0.000124577
3076.57,-85.6998,MID_LAYER_1,MID_LAYER_2,0.00031896,0.000318845,0.000243014
3076.57,-85.6998,MID_LAYER_2,MID_LAYER_3,0.000318845,0.000318832,0.000130919
3076.57,-85.6998,MID_LAYER_3,MID_LAYER_4,0.000318832,0.00031874,0.000193698
3076.57,-85.6998,MID_LAYER_4,BOTTOM_LAYER,0.00031874,0.000318718,0.000269517
3079.09,1646.58,TOP_LAYER,MID_LAYER_1,0.000324806,0.000324798,9.26442e-05
