x,y,layer1,layer2,voltage1,voltage2,current
793.767,1366.55,MID_LAYER_2,MID_LAYER_3,0.00107296,0.00106017,0.0481707
793.767,1366.55,MID_LAYER_3,MID_LAYER_4,0.00106017,0.00100674,0.0425325
793.767,1366.55,MID_LAYER_4,BOTTOM_LAYER,0.00100674,0.00099847,0.0395583
793.767,1484.66,TOP_LAYER,MID_LAYER_1,0.00108003,0.00107607,0.0189404
793.767,1484.66,MID_LAYER_1,MID_LAYER_2,0.00107607,0.00104711,0.0230528
793.767,1484.66,MID_LAYER_2,MID_LAYER_3,0.00104711,0.00104191,0.0195651
793.767,1484.66,MID_LAYER_3,MID_LAYER_4,0.00104191,0.00100497,0.0294068
793.767,1484.66,MID_LAYER_4,BOTTOM_LAYER,0.00100497,0.000999286,0.0271916
798.059,67.098,TOP_LAYER,MID_LAYER_1,0.000812157,0.000812685,-0.00252583
800.028,735.405,MID_LAYER_4,BOTTOM_LAYER,0.000959822,0.000962682,-0.0136807
807.902,102.531,MID_LAYER_1,MID_LAYER_2,0.000827102,0.000864631,-0.0298721
832.471,-85.6998,TOP_LAYER,MID_LAYER_1,0.000796926,0.00079627,0.00830305
832.471,-85.6998,MID_LAYER_1,MID_LAYER_2,0.00079627,0.000790441,0.0122773
832.471,-85.6998,MID_LAYER_2,MID_LAYER_3,0.000790441,0.000789266,0.0117149
832.471,-85.6998,MID_LAYER_3,MID_LAYER_4,0.000789266,0.000783877,0.0113512
832.471,-85.6998,MID_LAYER_4,BOTTOM_LAYER,0.000783877,0.00078329,0.00743901
828.571,12.9641,MID_LAYER_4,BOTTOM_LAYER,0.0007697,0.00077038,-0.00325582
834.991,1646.58,TOP_LAYER,MID_LAYER_1,0.00104504,0.00104401,0.0130572
834.991,1646.58,MID_LAYER_1,MID_LAYER_2,0.00104401,0.00103504,0.018891
834.991,1646.58,MID_LAYER_2,MID_LAYER_3,0.00103504,0.00103323,0.0180302
834.991,1646.58,MID_LAYER_3,MID_LAYER_4,0.00103323,0.00102524,0.0168385
834.991,1646.58,MID_LAYER_4,BOTTOM_LAYER,0.00102524,0.00102427,0.012235
865.973,663.555,MID_LAYER_4,BOTTOM_LAYER,0.000952829,0.000952691,0.000661608
871.841,-85.6998,TOP_LAYER,MID_LAYER_1,0.000808254,0.000807713,0.00685308
871.841,-85.6998,MID_LAYER_1,MID_LAYER_2,0.000807713,0.000803087,0.00974388
871.841,-85.6998,MID_LAYER_2,MID_LAYER_3,0.000803087,0.000802173,0.00911155
871.841,-85.6998,MID_LAYER_3,MID_LAYER_4,0.000802173,0.000798082,0.00861856
871.841,-85.6998,MID_LAYER_4,BOTTOM_LAYER,0.000798082,0.000797659,0.00534717
874.361,1646.58,TOP_LAYER,MID_LAYER_1,0.00105094,0.00105002,0.0116209
874.361,1646.58,MID_LAYER_1,MID_LAYER_2,0.00105002,0.00104202,0.0168537
874.361,1646.58,MID_LAYER_2,MID_LAYER_3,0.00104202,0.0010404,0.0161042
874.361,1646.58,MID_LAYER_3,MID_LAYER_4,0.0010404,0.00103325,0.0150678
874.361,1646.58,MID_LAYER_4,BOTTOM_LAYER,0.00103325,0.00103239,0.0108462
911.212,-85.6998,TOP_LAYER,MID_LAYER_1,0.000819295,0.000818854,0.00558737
911.212,-85.6998,MID_LAYER_1,MID_LAYER_2,0.000818854,0.000815425,0.00722314
911.212,-85.6998,MID_LAYER_2,MID_LAYER_3,0.000815425,0.000814777,0.00645186
911.212,-85.6998,MID_LAYER_3,MID_LAYER_4,0.000814777,0.000812075,0.0056935
911.212,-85.6998,MID_LAYER_4,BOTTOM_LAYER,0.000812075,0.000811698,0.00476834
908.296,107.413,MID_LAYER_4,BOTTOM_LAYER,3.19728,3.19728,0.0105739
913.731,1646.58,TOP_LAYER,MID_LAYER_1,0.00105615,0.00105533,0.0103766
913.731,1646.58,MID_LAYER_1,MID_LAYER_2,0.00105533,0.00104819,0.0150594
913.731,1646.58,MID_LAYER_2,MID_LAYER_3,0.00104819,0.00104674,0.0144359
913.731,1646.58,MID_LAYER_3,MID_LAYER_4,0.00104674,0.00104029,0.0135846
913.731,1646.58,MID_LAYER_4,BOTTOM_LAYER,0.00104029,0.00103951,0.00979551
911.878,1248.44,TOP_LAYER,MID_LAYER_1,0.00115798,0.00114658,0.0545271
911.878,1248.44,MID_LAYER_1,MID_LAYER_2,0.00114658,0.00108876,0.0460286
911.878,1248.44,MID_LAYER_2,MID_LAYER_3,0.00108876,0.00107761,0.0419717
911.878,1248.44,MID_LAYER_3,MID_LAYER_4,0.00107761,0.00103589,0.0332128
911.878,1248.44,MID_LAYER_4,BOTTOM_LAYER,0.00103589,0.00103102,0.0232959
911.878,1484.66,TOP_LAYER,MID_LAYER_1,0.00108505,0.00108218,0.0137033
911.878,1484.66,MID_LAYER_1,MID_LAYER_2,0.00108218,0.00105978,0.0178269
911.878,1484.66,MID_LAYER_2,MID_LAYER_3,0.00105978,0.00105609,0.0139139
911.878,1484.66,MID_LAYER_3,MID_LAYER_4,0.00105609,0.00103147,0.0195952
911.878,1484.66,MID_LAYER_4,BOTTOM_LAYER,0.00103147,0.0010282,0.0156647
925.028,195.051,MID_LAYER_1,MID_LAYER_2,0.000855288,0.000883613,-0.0225459
930.737,351.547,TOP_LAYER,MID_LAYER_1,5.00079,5.00079,-0.00018
939.792,134.027,MID_LAYER_4,BOTTOM_LAYER,0.000888523,0.000886748,0.0084867
950.582,-85.6998,TOP_LAYER,MID_LAYER_1,0.00083005,0.000829672,0.00478627
950.582,-85.6998,MID_LAYER_1,MID_LAYER_2,0.000829672,0.000827286,0.00502704
950.582,-85.6998,MID_LAYER_2,MID_LAYER_3,0.000827286,0.000826834,0.00449986
950.582,-85.6998,MID_LAYER_3,MID_LAYER_4,0.000826834,0.00082495,0.00396951
950.582,-85.6998,MID_LAYER_4,BOTTOM_LAYER,0.00082495,0.000824689,0.00330652
947.666,292.492,MID_LAYER_4,BOTTOM_LAYER,3.197,3.197,0.0105415
953.101,1646.58,TOP_LAYER,MID_LAYER_1,0.00106082,0.00106008,0.00929537
953.101,1646.58,MID_LAYER_1,MID_LAYER_2,0.00106008,0.00105369,0.0134636
953.101,1646.58,MID_LAYER_2,MID_LAYER_3,0.00105369,0.00105239,0.0129713
953.101,1646.58,MID_LAYER_3,MID_LAYER_4,0.00105239,0.00104653,0.0123393
953.101,1646.58,MID_LAYER_4,BOTTOM_LAYER,0.00104653,0.00104582,0.00905631
972.272,225.563,TOP_LAYER,MID_LAYER_1,0.000855818,0.000854733,0.00518991
981.13,74.972,TOP_LAYER,MID_LAYER_1,0.00084094,0.000839171,0.0084649
989.952,-85.6998,TOP_LAYER,MID_LAYER_1,0.000840619,0.000840262,0.00451286
989.952,-85.6998,MID_LAYER_1,MID_LAYER_2,0.000840262,0.000838802,0.0030755
989.952,-85.6998,MID_LAYER_2,MID_LAYER_3,0.000838802,0.000838503,0.00297969
989.952,-85.6998,MID_LAYER_3,MID_LAYER_4,0.000838503,0.00083716,0.00283
989.952,-85.6998,MID_LAYER_4,BOTTOM_LAYER,0.00083716,0.000836969,0.00241042
992.472,1646.58,TOP_LAYER,MID_LAYER_1,0.00106502,0.00106437,0.00828287
992.472,1646.58,MID_LAYER_1,MID_LAYER_2,0.00106437,0.0010587,0.0119342
992.472,1646.58,MID_LAYER_2,MID_LAYER_3,0.0010587,0.00105754,0.0115438
992.472,1646.58,MID_LAYER_3,MID_LAYER_4,0.00105754,0.00105227,0.0111136
992.472,1646.58,MID_LAYER_4,BOTTOM_LAYER,0.00105227,0.0010516,0.00842303
1006.72,595.681,MID_LAYER_4,BOTTOM_LAYER,3.19029,3.19029,0.0101945
1006.72,662.57,MID_LAYER_1,MID_LAYER_2,3.19047,3.19039,0.0704261
1006.72,662.57,MID_LAYER_2,MID_LAYER_3,3.19039,3.19038,0.0101945
1006.72,662.57,MID_LAYER_3,MID_LAYER_4,3.19038,3.19037,0.0101945
1029.32,-85.6998,TOP_LAYER,MID_LAYER_1,0.000851191,0.000850824,0.00464525
1029.32,-85.6998,MID_LAYER_1,MID_LAYER_2,0.000850824,0.000850182,0.00135269
1029.32,-85.6998,MID_LAYER_2,MID_LAYER_3,0.000850182,0.00085,0.00181388
1029.32,-85.6998,MID_LAYER_3,MID_LAYER_4,0.00085,0.000848964,0.00218257
1029.32,-85.6998,MID_LAYER_4,BOTTOM_LAYER,0.000848964,0.000848812,0.00193043
1027.39,758.043,TOP_LAYER,MID_LAYER_1,0.00111255,0.00110874,0.0182702
1027.39,758.043,MID_LAYER_1,MID_LAYER_2,0.00110874,0.00106617,0.0338769
1027.39,758.043,MID_LAYER_2,MID_LAYER_3,0.00106617,0.00105414,0.0453317
1027.39,758.043,MID_LAYER_3,MID_LAYER_4,0.00105414,0.00101128,0.0341194
1027.39,758.043,MID_LAYER_4,BOTTOM_LAYER,0.00101128,0.00100882,0.0117377
1031.84,1646.58,TOP_LAYER,MID_LAYER_1,0.00106884,0.00106827,0.00724564
1031.84,1646.58,MID_LAYER_1,MID_LAYER_2,0.00106827,0.00106338,0.0103062
1031.84,1646.58,MID_LAYER_2,MID_LAYER_3,0.00106338,0.00106239,0.00986217
1031.84,1646.58,MID_LAYER_3,MID_LAYER_4,0.00106239,0.00105801,0.00923125
1031.84,1646.58,MID_LAYER_4,BOTTOM_LAYER,0.00105801,0.00105755,0.00572144
1029.99,1012.22,TOP_LAYER,MID_LAYER_1,0.00114029,0.00113357,0.0321397
1029.99,1012.22,MID_LAYER_1,MID_LAYER_2,0.00113357,0.00108986,0.0347952
1029.99,1012.22,MID_LAYER_2,MID_LAYER_3,0.00108986,0.00107933,0.0396567
1029.99,1012.22,MID_LAYER_3,MID_LAYER_4,0.00107933,0.00104269,0.0291651
1029.99,1012.22,MID_LAYER_4,BOTTOM_LAYER,0.00104269,0.00103777,0.0235062
1029.99,1248.44,TOP_LAYER,MID_LAYER_1,0.0011549,0.00114615,0.0418319
1029.99,1248.44,MID_LAYER_1,MID_LAYER_2,0.00114615,0.00109018,0.0445528
1029.99,1248.44,MID_LAYER_2,MID_LAYER_3,0.00109018,0.00108035,0.0370374
1029.99,1248.44,MID_LAYER_3,MID_LAYER_4,0.00108035,0.00104618,0.0271973
1029.99,1248.44,MID_LAYER_4,BOTTOM_LAYER,0.00104618,0.0010413,0.0233369
1029.99,1366.55,TOP_LAYER,MID_LAYER_1,0.00110896,0.00110418,0.0228713
1029.99,1366.55,MID_LAYER_1,MID_LAYER_2,0.00110418,0.00108084,0.0185772
1029.99,1366.55,MID_LAYER_2,MID_LAYER_3,0.00108084,0.00107386,0.0262961
1029.99,1366.55,MID_LAYER_3,MID_LAYER_4,0.00107386,0.00104607,0.0221219
1029.99,1366.55,MID_LAYER_4,BOTTOM_LAYER,0.00104607,0.00104179,0.0204587
1029.99,1484.66,TOP_LAYER,MID_LAYER_1,0.00108829,0.00108584,0.0117663
1029.99,1484.66,MID_LAYER_1,MID_LAYER_2,0.00108584,0.00106839,0.0138863
1029.99,1484.66,MID_LAYER_2,MID_LAYER_3,0.00106839,0.00106556,0.0106687
1029.99,1484.66,MID_LAYER_3,MID_LAYER_4,0.00106556,0.0010468,0.014927
1029.99,1484.66,MID_LAYER_4,BOTTOM_LAYER,0.0010468,0.00104308,0.017803
1033.1,568.082,TOP_LAYER,MID_LAYER_1,5.00076,5.00076,-0.0010001
1060.85,490.326,TOP_LAYER,MID_LAYER_1,0.000985314,0.000980662,0.0222544
1060.85,490.326,MID_LAYER_1,MID_LAYER_2,0.000980662,0.000963081,0.0139938
1060.85,490.326,MID_LAYER_2,MID_LAYER_3,0.000963081,0.000960533,0.00959803
1060.85,490.326,MID_LAYER_3,MID_LAYER_4,0.000960533,0.000951866,0.00689872
1060.85,490.326,MID_LAYER_4,BOTTOM_LAYER,0.000951866,0.000950036,0.00875397
1068.69,-85.6998,TOP_LAYER,MID_LAYER_1,0.000862078,0.000861735,0.00433855
1068.69,-85.6998,MID_LAYER_1,MID_LAYER_2,0.000861735,0.000861657,0.000163991
1068.69,-85.6998,MID_LAYER_2,MID_LAYER_3,0.000861657,0.000861544,0.0011236
1068.69,-85.6998,MID_LAYER_3,MID_LAYER_4,0.000861544,0.000860535,0.00212674
1068.69,-85.6998,MID_LAYER_4,BOTTOM_LAYER,0.000860535,0.000860385,0.00189842
1071.21,1646.58,TOP_LAYER,MID_LAYER_1,0.00107229,0.00107179,0.00637567
1071.21,1646.58,MID_LAYER_1,MID_LAYER_2,0.00107179,0.00106756,0.00890513
1071.21,1646.58,MID_LAYER_2,MID_LAYER_3,0.00106756,0.00106671,0.00848662
1071.21,1646.58,MID_LAYER_3,MID_LAYER_4,0.00106671,0.00106294,0.00794015
1071.21,1646.58,MID_LAYER_4,BOTTOM_LAYER,0.00106294,0.00106255,0.00487732
1086.45,579.893,TOP_LAYER,MID_LAYER_1,0.00100456,0.000999,0.0265701
1087.43,1073,MID_LAYER_1,MID_LAYER_2,0.00112999,0.00111294,0.0135726
1108.06,-85.6998,TOP_LAYER,MID_LAYER_1,0.000873399,0.000873199,0.00253195
1108.06,-85.6998,MID_LAYER_1,MID_LAYER_2,0.000873199,0.00087325,-0.000108624
1108.06,-85.6998,MID_LAYER_2,MID_LAYER_3,0.00087325,0.000873137,0.00113309
1108.06,-85.6998,MID_LAYER_3,MID_LAYER_4,0.000873137,0.000871895,0.00261581
1108.06,-85.6998,MID_LAYER_4,BOTTOM_LAYER,0.000871895,0.000871716,0.00226521
1110.58,1646.58,TOP_LAYER,MID_LAYER_1,0.00107537,0.00107493,0.00557721
1110.58,1646.58,MID_LAYER_1,MID_LAYER_2,0.00107493,0.00107132,0.00759896
1110.58,1646.58,MID_LAYER_2,MID_LAYER_3,0.00107132,0.0010706,0.00714745
1110.58,1646.58,MID_LAYER_3,MID_LAYER_4,0.0010706,0.00106752,0.00650234
1110.58,1646.58,MID_LAYER_4,BOTTOM_LAYER,0.00106752,0.00106727,0.00312021
1110.07,103.515,TOP_LAYER,MID_LAYER_1,0.000885865,0.0008886,-0.0130876
1113.02,307.256,MID_LAYER_3,MID_LAYER_4,0.000933691,0.00093739,-0.00294483
1147.43,-85.6998,TOP_LAYER,MID_LAYER_1,0.000884585,0.000884524,0.00077045
1147.43,-85.6998,MID_LAYER_1,MID_LAYER_2,0.000884524,0.000884551,-5.69801e-05
1147.43,-85.6998,MID_LAYER_2,MID_LAYER_3,0.000884551,0.000884501,0.000499095
1147.43,-85.6998,MID_LAYER_3,MID_LAYER_4,0.000884501,0.000882919,0.00333378
1147.43,-85.6998,MID_LAYER_4,BOTTOM_LAYER,0.000882919,0.0008827,0.00276647
1144.52,146.232,TOP_LAYER,MID_LAYER_1,3.19894,3.19894,1.06222e-11
1149.95,1646.58,TOP_LAYER,MID_LAYER_1,0.00107805,0.00107767,0.00489964
1149.95,1646.58,MID_LAYER_1,MID_LAYER_2,0.00107767,0.00107457,0.00651873
1149.95,1646.58,MID_LAYER_2,MID_LAYER_3,0.00107457,0.00107396,0.00609484
1149.95,1646.58,MID_LAYER_3,MID_LAYER_4,0.00107396,0.00107133,0.00553963
1149.95,1646.58,MID_LAYER_4,BOTTOM_LAYER,0.00107133,0.00107113,0.00245783
1148.1,303.554,TOP_LAYER,MID_LAYER_1,0.000921224,0.000927413,-0.0296111
1148.1,303.554,MID_LAYER_1,MID_LAYER_2,0.000927413,0.000927594,-0.00014395
1148.1,303.554,MID_LAYER_2,MID_LAYER_3,0.000927594,0.000930513,-0.0109939
1148.1,303.554,MID_LAYER_3,MID_LAYER_4,0.000930513,0.000937601,-0.00564237
1148.1,303.554,MID_LAYER_4,BOTTOM_LAYER,0.000937601,0.00093828,-0.00324808
1148.26,1022.85,MID_LAYER_1,MID_LAYER_2,3.18826,3.1883,-0.028957
1148.26,1022.85,MID_LAYER_2,MID_LAYER_3,3.1883,3.18829,0.0312747
1148.26,1022.85,MID_LAYER_3,MID_LAYER_4,3.18829,3.18825,0.0312747
1148.26,1062.22,MID_LAYER_4,BOTTOM_LAYER,3.18816,3.18815,0.0312747
1148.45,961.783,TOP_LAYER,MID_LAYER_1,0.00112789,0.00112573,0.0103307
1172.08,692.098,MID_LAYER_4,BOTTOM_LAYER,0.00100429,0.00100604,-0.00836284
1175.03,1134.03,TOP_LAYER,MID_LAYER_1,0.00114794,0.00114682,0.00535048
1180.93,962.767,MID_LAYER_1,MID_LAYER_2,0.00112573,0.00111308,0.0100669
1180.93,1232.45,TOP_LAYER,MID_LAYER_1,0.00116911,0.00116385,0.0251664
1181.92,770.838,MID_LAYER_1,MID_LAYER_2,0.00110871,0.0010989,0.0078059
1186.8,-85.6998,TOP_LAYER,MID_LAYER_1,0.000895035,0.000894964,0.000899878
1186.8,-85.6998,MID_LAYER_1,MID_LAYER_2,0.000894964,0.000894843,0.000254766
1186.8,-85.6998,MID_LAYER_2,MID_LAYER_3,0.000894843,0.000894768,0.000747961
1186.8,-85.6998,MID_LAYER_3,MID_LAYER_4,0.000894768,0.000893364,0.00295658
1186.8,-85.6998,MID_LAYER_4,BOTTOM_LAYER,0.000893364,0.000893168,0.00248529
1189.32,1646.58,TOP_LAYER,MID_LAYER_1,0.00108036,0.00108002,0.00428713
1189.32,1646.58,MID_LAYER_1,MID_LAYER_2,0.00108002,0.00107736,0.00558912
1189.32,1646.58,MID_LAYER_2,MID_LAYER_3,0.00107736,0.00107684,0.0052147
1189.32,1646.58,MID_LAYER_3,MID_LAYER_4,0.00107684,0.00107452,0.00489679
1189.32,1646.58,MID_LAYER_4,BOTTOM_LAYER,0.00107452,0.00107433,0.00231013
1186.84,745.248,TOP_LAYER,MID_LAYER_1,0.0011159,0.00111344,0.0117839
1198.65,1086.78,TOP_LAYER,MID_LAYER_1,0.00114211,0.0011421,1.35767e-05
1210.46,221.626,TOP_LAYER,MID_LAYER_1,0.000936544,0.000938882,-0.0111838
1226.17,-85.6998,TOP_LAYER,MID_LAYER_1,0.000904886,0.000904771,0.00145277
1226.17,-85.6998,MID_LAYER_1,MID_LAYER_2,0.000904771,0.000904326,0.00093673
1226.17,-85.6998,MID_LAYER_2,MID_LAYER_3,0.000904326,0.000904233,0.000929048
1226.17,-85.6998,MID_LAYER_3,MID_LAYER_4,0.000904233,0.000903353,0.00185536
1226.17,-85.6998,MID_LAYER_4,BOTTOM_LAYER,0.000903353,0.000903241,0.00141442
1228.69,1646.58,TOP_LAYER,MID_LAYER_1,0.0010823,0.00108201,0.00364957
1228.69,1646.58,MID_LAYER_1,MID_LAYER_2,0.00108201,0.00107981,0.00464674
1228.69,1646.58,MID_LAYER_2,MID_LAYER_3,0.00107981,0.00107939,0.00420426
1228.69,1646.58,MID_LAYER_3,MID_LAYER_4,0.00107939,0.00107734,0.00432173
1228.69,1646.58,MID_LAYER_4,BOTTOM_LAYER,0.00107734,0.0010772,0.00176636
1227.19,850.563,MID_LAYER_4,BOTTOM_LAYER,0.00104705,0.00104776,-0.00344024
1232.11,1025.76,TOP_LAYER,MID_LAYER_1,0.00113194,0.00113019,0.0083656
1238.02,30.6807,TOP_LAYER,MID_LAYER_1,0.000909962,0.000910193,-0.00110328
1252.78,1040.52,MID_LAYER_1,MID_LAYER_2,0.00112305,0.00111725,0.0046136
1265.54,-85.6998,TOP_LAYER,MID_LAYER_1,0.000914248,0.000914077,0.00216206
1265.54,-85.6998,MID_LAYER_1,MID_LAYER_2,0.000914077,0.000913255,0.00173204
1265.54,-85.6998,MID_LAYER_2,MID_LAYER_3,0.000913255,0.000913147,0.00107331
1265.54,-85.6998,MID_LAYER_3,MID_LAYER_4,0.000913147,0.000912904,0.000510998
1265.54,-85.6998,MID_LAYER_4,BOTTOM_LAYER,0.000912904,0.000912889,0.00019468
1268.06,1646.58,TOP_LAYER,MID_LAYER_1,0.00108388,0.00108363,0.00320127
1268.06,1646.58,MID_LAYER_1,MID_LAYER_2,0.00108363,0.00108171,0.00405574
1268.06,1646.58,MID_LAYER_2,MID_LAYER_3,0.00108171,0.00108133,0.00369817
1268.06,1646.58,MID_LAYER_3,MID_LAYER_4,0.00108133,0.00107957,0.00372361
1268.06,1646.58,MID_LAYER_4,BOTTOM_LAYER,0.00107957,0.00107945,0.00152283
1266.21,1366.55,TOP_LAYER,MID_LAYER_1,0.00110263,0.00109861,0.0192159
1266.21,1366.55,MID_LAYER_1,MID_LAYER_2,0.00109861,0.00108543,0.0104949
1266.21,1366.55,MID_LAYER_2,MID_LAYER_3,0.00108543,0.00108198,0.0129683
1266.21,1366.55,MID_LAYER_3,MID_LAYER_4,0.00108198,0.00107382,0.00650127
1266.21,1366.55,MID_LAYER_4,BOTTOM_LAYER,0.00107382,0.00107469,-0.00419684
1266.56,131.75,TOP_LAYER,MID_LAYER_1,3.19893,3.19894,-0.015
1270.5,1483.44,MID_LAYER_4,BOTTOM_LAYER,0.00107496,0.00107586,-0.00432457
1291.17,83.8303,TOP_LAYER,MID_LAYER_1,0.000923996,0.000925403,-0.0067304
1304.91,-85.6998,TOP_LAYER,MID_LAYER_1,0.000923183,0.000922962,0.00280156
1304.91,-85.6998,MID_LAYER_1,MID_LAYER_2,0.000922962,0.000921799,0.00244941
1304.91,-85.6998,MID_LAYER_2,MID_LAYER_3,0.000921799,0.000921668,0.00130612
1304.91,-85.6998,MID_LAYER_3,MID_LAYER_4,0.000921668,0.000922171,-0.00105982
1304.91,-85.6998,MID_LAYER_4,BOTTOM_LAYER,0.000922171,0.000922298,-0.00160218
1302,85.5625,MID_LAYER_4,BOTTOM_LAYER,3.1988,3.1988,0.0107289
1302,132.807,MID_LAYER_1,MID_LAYER_2,3.19897,3.19899,-0.015
1302,132.807,MID_LAYER_2,MID_LAYER_3,3.19899,3.19898,0.0319443
1302,132.807,MID_LAYER_3,MID_LAYER_4,3.19898,3.19894,0.0319443
1307.43,1646.58,TOP_LAYER,MID_LAYER_1,0.00108515,0.00108493,0.00285314
1307.43,1646.58,MID_LAYER_1,MID_LAYER_2,0.00108493,0.0010832,0.00364249
1307.43,1646.58,MID_LAYER_2,MID_LAYER_3,0.0010832,0.00108286,0.00338318
1307.43,1646.58,MID_LAYER_3,MID_LAYER_4,0.00108286,0.0010813,0.00328471
1307.43,1646.58,MID_LAYER_4,BOTTOM_LAYER,0.0010813,0.00108118,0.00150971
1311.84,956.862,TOP_LAYER,MID_LAYER_1,0.0011241,0.00112418,-0.000364583
1344.28,-85.6998,TOP_LAYER,MID_LAYER_1,0.000931666,0.000931485,0.002298
1344.28,-85.6998,MID_LAYER_1,MID_LAYER_2,0.000931485,0.000930392,0.00230212
1344.28,-85.6998,MID_LAYER_2,MID_LAYER_3,0.000930392,0.000930093,0.0029807
1344.28,-85.6998,MID_LAYER_3,MID_LAYER_4,0.000930093,0.000930876,-0.0016493
1344.28,-85.6998,MID_LAYER_4,BOTTOM_LAYER,0.000930876,0.000930985,-0.00137656
1346.8,1646.58,TOP_LAYER,MID_LAYER_1,0.00108619,0.00108599,0.00254626
1346.8,1646.58,MID_LAYER_1,MID_LAYER_2,0.00108599,0.00108443,0.00330101
1346.8,1646.58,MID_LAYER_2,MID_LAYER_3,0.00108443,0.00108411,0.00312437
1346.8,1646.58,MID_LAYER_3,MID_LAYER_4,0.00108411,0.00108271,0.00295926
1346.8,1646.58,MID_LAYER_4,BOTTOM_LAYER,0.00108271,0.00108259,0.00155151
1353.18,555.287,TOP_LAYER,MID_LAYER_1,0.000932766,0.000935889,-0.0149354
1362.23,821.626,TOP_LAYER,MID_LAYER_1,3.18644,3.18645,-0.028957
1364.99,234.421,TOP_LAYER,MID_LAYER_1,0.000993273,0.000989015,0.0203714
1383.65,-85.6998,TOP_LAYER,MID_LAYER_1,0.000931666,0.000931485,0.002298
1383.65,-85.6998,MID_LAYER_1,MID_LAYER_2,0.000931485,0.000930392,0.00230212
1383.65,-85.6998,MID_LAYER_2,MID_LAYER_3,0.000930392,0.000930498,-0.0010578
1383.65,-85.6998,MID_LAYER_3,MID_LAYER_4,0.000930498,0.000930876,-0.000795907
1383.65,-85.6998,MID_LAYER_4,BOTTOM_LAYER,0.000930876,0.000930985,-0.00137656
1381.72,1036.59,MID_LAYER_1,MID_LAYER_2,0.00111405,0.0011103,0.00298674
1386.17,1646.58,TOP_LAYER,MID_LAYER_1,0.00108708,0.0010869,0.00226692
1386.17,1646.58,MID_LAYER_1,MID_LAYER_2,0.0010869,0.00108548,0.00298972
1386.17,1646.58,MID_LAYER_2,MID_LAYER_3,0.00108548,0.00108519,0.00287756
1386.17,1646.58,MID_LAYER_3,MID_LAYER_4,0.00108519,0.00108392,0.00267763
1386.17,1646.58,MID_LAYER_4,BOTTOM_LAYER,0.00108392,0.0010838,0.00154055
1384.32,1484.66,TOP_LAYER,MID_LAYER_1,0.00109269,0.00109144,0.00595651
1384.32,1484.66,MID_LAYER_1,MID_LAYER_2,0.00109144,0.00108516,0.0050012
1384.32,1484.66,MID_LAYER_2,MID_LAYER_3,0.00108516,0.00108465,0.00194512
1384.32,1484.66,MID_LAYER_3,MID_LAYER_4,0.00108465,0.00108079,0.00307233
1384.32,1484.66,MID_LAYER_4,BOTTOM_LAYER,0.00108079,0.00108073,0.000288072
1388.65,390.917,MID_LAYER_4,BOTTOM_LAYER,3.17434,3.17433,0.00828022
1391.56,51.35,TOP_LAYER,MID_LAYER_1,0.000954407,0.000955505,-0.00525486
1416.17,610.405,TOP_LAYER,MID_LAYER_1,0.00104851,0.00104743,0.00518679
1416.17,860.405,TOP_LAYER,MID_LAYER_1,0.0011053,0.00110486,0.00213289
1418.14,1041.51,TOP_LAYER,MID_LAYER_1,0.00111795,0.0011175,0.00213341
1423.02,-85.6998,TOP_LAYER,MID_LAYER_1,0.000940349,0.000940068,0.003559
1423.02,-85.6998,MID_LAYER_1,MID_LAYER_2,0.000940068,0.000938549,0.00319971
1423.02,-85.6998,MID_LAYER_2,MID_LAYER_3,0.000938549,0.000938569,-0.000194533
1423.02,-85.6998,MID_LAYER_3,MID_LAYER_4,0.000938569,0.000939302,-0.00154498
1423.02,-85.6998,MID_LAYER_4,BOTTOM_LAYER,0.000939302,0.000939457,-0.00195777
1421.09,754.106,MID_LAYER_4,BOTTOM_LAYER,0.00105029,0.00104774,0.012202
1425.54,1646.58,TOP_LAYER,MID_LAYER_1,0.00108786,0.0010877,0.00202105
1425.54,1646.58,MID_LAYER_1,MID_LAYER_2,0.0010877,0.00108642,0.00269161
1425.54,1646.58,MID_LAYER_2,MID_LAYER_3,0.00108642,0.00108616,0.00262721
1425.54,1646.58,MID_LAYER_3,MID_LAYER_4,0.00108616,0.00108501,0.00241861
1425.54,1646.58,MID_LAYER_4,BOTTOM_LAYER,0.00108501,0.0010849,0.00146803
1435.85,42.4917,MID_LAYER_3,MID_LAYER_4,0.00095234,0.000965555,-0.0105183
1435.89,390.917,MID_LAYER_1,MID_LAYER_2,3.17439,3.17438,0.00828022
1435.89,390.917,MID_LAYER_2,MID_LAYER_3,3.17438,3.17438,0.00828022
1435.89,390.917,MID_LAYER_3,MID_LAYER_4,3.17438,3.17437,0.00828022
1436.84,1150.76,MID_LAYER_1,MID_LAYER_2,3.12257,3.12298,-0.331625
1436.84,1150.76,MID_LAYER_2,MID_LAYER_3,3.12298,3.12307,-0.331625
1436.84,1150.76,MID_LAYER_3,MID_LAYER_4,3.12307,3.12349,-0.331625
1436.84,1199.97,TOP_LAYER,MID_LAYER_1,3.12092,3.12099,-0.331625
1438.81,343.673,TOP_LAYER,MID_LAYER_1,0.00101289,0.00101504,-0.0102787
1462.39,-85.6998,TOP_LAYER,MID_LAYER_1,0.000948572,0.000948271,0.00382117
1462.39,-85.6998,MID_LAYER_1,MID_LAYER_2,0.000948271,0.000946594,0.00353203
1462.39,-85.6998,MID_LAYER_2,MID_LAYER_3,0.000946594,0.00094669,-0.000957534
