x;y;layer1;layer2;voltage1;voltage2;current
-71.7804;1095.4;MID_LAYER_3;MID_LAYER_4;0.00100819;0.00100008;0.0170878
-71.7804;1095.4;MID_LAYER_4;BOTTOM_LAYER;0.00100008;0.000999151;0.011792
-71.7804;1134.77;TOP_LAYER;MID_LAYER_1;0.00102249;0.00102068;0.0229196
-71.7804;1134.77;MID_LAYER_1;MID_LAYER_2;0.00102068;0.00101076;0.0208791
-71.7804;1134.77;MID_LAYER_2;MID_LAYER_3;0.00101076;0.00100873;0.0203199
-71.7804;1134.77;MID_LAYER_3;MID_LAYER_4;0.00100873;0.00100014;0.0180887
-71.7804;1134.77;MID_LAYER_4;BOTTOM_LAYER;0.00100014;0.000999149;0.0125355
-71.7804;1174.14;TOP_LAYER;MID_LAYER_1;0.00102219;0.00102037;0.0229746
-71.7804;1174.14;MID_LAYER_1;MID_LAYER_2;0.00102037;0.00101016;0.0214999
-71.7804;1174.14;MID_LAYER_2;MID_LAYER_3;0.00101016;0.00100805;0.0210561
-71.7804;1174.14;MID_LAYER_3;MID_LAYER_4;0.00100805;0.000999102;0.0188555
-71.7804;1174.14;MID_LAYER_4;BOTTOM_LAYER;0.000999102;0.000998064;0.0131309
-71.7804;1213.51;TOP_LAYER;MID_LAYER_1;0.00102035;0.0010187;0.020962
-71.7804;1213.51;MID_LAYER_1;MID_LAYER_2;0.0010187;0.00100841;0.0216662
-71.7804;1213.51;MID_LAYER_2;MID_LAYER_3;0.00100841;0.00100627;0.0213587
-71.7804;1213.51;MID_LAYER_3;MID_LAYER_4;0.00100627;0.000997087;0.019336
-71.7804;1213.51;MID_LAYER_4;BOTTOM_LAYER;0.000997087;0.000996024;0.0134602
-71.7804;1252.88;TOP_LAYER;MID_LAYER_1;0.001017;0.00101574;0.0159697
-71.7804;1252.88;MID_LAYER_1;MID_LAYER_2;0.00101574;0.00100558;0.0213889
-71.7804;1252.88;MID_LAYER_2;MID_LAYER_3;0.00100558;0.00100346;0.0211279
-71.7804;1252.88;MID_LAYER_3;MID_LAYER_4;0.00100346;0.000994193;0.019526
-71.7804;1252.88;MID_LAYER_4;BOTTOM_LAYER;0.000994193;0.000993135;0.0134008
-71.7804;1292.25;TOP_LAYER;MID_LAYER_1;0.00101285;0.00101166;0.0150782
-71.7804;1292.25;MID_LAYER_1;MID_LAYER_2;0.00101166;0.00100168;0.0210184
-71.7804;1292.25;MID_LAYER_2;MID_LAYER_3;0.00100168;0.000999544;0.0213286
-71.7804;1292.25;MID_LAYER_3;MID_LAYER_4;0.000999544;0.000990078;0.0199398
-71.7804;1292.25;MID_LAYER_4;BOTTOM_LAYER;0.000990078;0.000988974;0.0139826
-71.7804;1331.62;TOP_LAYER;MID_LAYER_1;0.00100754;0.00100648;0.0134255
-71.7804;1331.62;MID_LAYER_1;MID_LAYER_2;0.00100648;0.000997034;0.0199017
-71.7804;1331.62;MID_LAYER_2;MID_LAYER_3;0.000997034;0.000994956;0.0207076
-71.7804;1331.62;MID_LAYER_3;MID_LAYER_4;0.000994956;0.000985538;0.0198391
-71.7804;1331.62;MID_LAYER_4;BOTTOM_LAYER;0.000985538;0.00098443;0.0140246
-71.7804;1370.99;TOP_LAYER;MID_LAYER_1;0.00100194;0.00100093;0.0127598
-71.7804;1370.99;MID_LAYER_1;MID_LAYER_2;0.00100093;0.000992018;0.0187719
-71.7804;1370.99;MID_LAYER_2;MID_LAYER_3;0.000992018;0.000990041;0.0197103
-71.7804;1370.99;MID_LAYER_3;MID_LAYER_4;0.000990041;0.000980847;0.0193673
-71.7804;1370.99;MID_LAYER_4;BOTTOM_LAYER;0.000980847;0.000979776;0.0135554
-71.7804;1410.36;TOP_LAYER;MID_LAYER_1;0.000996739;0.000995744;0.0125882
-71.7804;1410.36;MID_LAYER_1;MID_LAYER_2;0.000995744;0.000987006;0.018406
-71.7804;1410.36;MID_LAYER_2;MID_LAYER_3;0.000987006;0.000985033;0.0196693
-71.7804;1410.36;MID_LAYER_3;MID_LAYER_4;0.000985033;0.000975734;0.0195875
-71.7804;1410.36;MID_LAYER_4;BOTTOM_LAYER;0.000975734;0.000974578;0.0146413
-71.7804;1449.73;TOP_LAYER;MID_LAYER_1;0.000991706;0.00099073;0.0123653
-71.7804;1449.73;MID_LAYER_1;MID_LAYER_2;0.00099073;0.000982175;0.0180196
-71.7804;1449.73;MID_LAYER_2;MID_LAYER_3;0.000982175;0.00098022;0.0194855
-71.7804;1449.73;MID_LAYER_3;MID_LAYER_4;0.00098022;0.000970879;0.0196767
-71.7804;1449.73;MID_LAYER_4;BOTTOM_LAYER;0.000970879;0.00096968;0.0151774
-71.7804;1489.1;TOP_LAYER;MID_LAYER_1;0.000987417;0.000986435;0.0124259
-71.7804;1489.1;MID_LAYER_1;MID_LAYER_2;0.000986435;0.000977869;0.0180439
-71.7804;1489.1;MID_LAYER_2;MID_LAYER_3;0.000977869;0.000975891;0.0197205
-71.7804;1489.1;MID_LAYER_3;MID_LAYER_4;0.000975891;0.00096629;0.0202225
-71.7804;1489.1;MID_LAYER_4;BOTTOM_LAYER;0.00096629;0.000964996;0.0163817
-33.0039;185.444;TOP_LAYER;MID_LAYER_1;0.000827008;0.000826897;0.000532045
-33.0039;185.444;MID_LAYER_1;MID_LAYER_2;0.000826897;0.000822667;0.00336689
-33.0039;185.444;MID_LAYER_2;MID_LAYER_3;0.000822667;0.000820845;0.00686283
-33.0039;185.444;MID_LAYER_3;MID_LAYER_4;0.000820845;0.000809783;0.00880521
-33.0039;185.444;MID_LAYER_4;BOTTOM_LAYER;0.000809783;0.000807036;0.013144
-33.0039;303.554;TOP_LAYER;MID_LAYER_1;0.000854096;0.000853439;0.00314517
-33.0039;303.554;MID_LAYER_1;MID_LAYER_2;0.000853439;0.000849113;0.0034434
-33.0039;303.554;MID_LAYER_2;MID_LAYER_3;0.000849113;0.000847153;0.0073803
-33.0039;303.554;MID_LAYER_3;MID_LAYER_4;0.000847153;0.000836543;0.00844535
-33.0039;303.554;MID_LAYER_4;BOTTOM_LAYER;0.000836543;0.000833883;0.0127277
-33.0039;421.664;TOP_LAYER;MID_LAYER_1;0.000881939;0.000881622;0.0015166
-33.0039;421.664;MID_LAYER_1;MID_LAYER_2;0.000881622;0.000878169;0.00274819
-33.0039;421.664;MID_LAYER_2;MID_LAYER_3;0.000878169;0.000876819;0.00508677
-33.0039;421.664;MID_LAYER_3;MID_LAYER_4;0.000876819;0.000869276;0.00600408
-33.0039;421.664;MID_LAYER_4;BOTTOM_LAYER;0.000869276;0.000867831;0.0069102
-33.0039;539.774;TOP_LAYER;MID_LAYER_1;0.000912982;0.000912061;0.00440633
-33.0039;539.774;MID_LAYER_1;MID_LAYER_2;0.000912061;0.000908508;0.00282852
-33.0039;539.774;MID_LAYER_2;MID_LAYER_3;0.000908508;0.000907457;0.00395775
-33.0039;539.774;MID_LAYER_3;MID_LAYER_4;0.000907457;0.000901938;0.004393
-33.0039;539.774;MID_LAYER_4;BOTTOM_LAYER;0.000901938;0.000901094;0.0040392
-33.0039;657.885;TOP_LAYER;MID_LAYER_1;0.000940243;0.000939301;0.00450428
-33.0039;657.885;MID_LAYER_1;MID_LAYER_2;0.000939301;0.000937148;0.00171382
-33.0039;657.885;MID_LAYER_2;MID_LAYER_3;0.000937148;0.000936355;0.00298863
-33.0039;657.885;MID_LAYER_3;MID_LAYER_4;0.000936355;0.000932029;0.00344335
-33.0039;657.885;MID_LAYER_4;BOTTOM_LAYER;0.000932029;0.000931484;0.00260804
-33.0039;775.995;TOP_LAYER;MID_LAYER_1;0.000964714;0.000963411;0.00623316
-33.0039;775.995;MID_LAYER_1;MID_LAYER_2;0.000963411;0.000964061;-0.00051736
-33.0039;775.995;MID_LAYER_2;MID_LAYER_3;0.000964061;0.000963312;0.00282182
-33.0039;775.995;MID_LAYER_3;MID_LAYER_4;0.000963312;0.000958614;0.00373997
-33.0039;775.995;MID_LAYER_4;BOTTOM_LAYER;0.000958614;0.000958075;0.00257947
-33.0039;1248.44;TOP_LAYER;MID_LAYER_1;0.00102794;0.00102378;0.0199149
-33.0039;1248.44;MID_LAYER_1;MID_LAYER_2;0.00102378;0.00100683;0.0134924
-33.0039;1248.44;MID_LAYER_2;MID_LAYER_3;0.00100683;0.00100317;0.0137702
-33.0039;1248.44;MID_LAYER_3;MID_LAYER_4;0.00100317;0.000988674;0.0115399
-33.0039;1248.44;MID_LAYER_4;BOTTOM_LAYER;0.000988674;0.000986771;0.00910425
-33.0039;1366.55;TOP_LAYER;MID_LAYER_1;0.00100917;0.00100757;0.00764954
-33.0039;1366.55;MID_LAYER_1;MID_LAYER_2;0.00100757;0.000993139;0.0114832
-33.0039;1366.55;MID_LAYER_2;MID_LAYER_3;0.000993139;0.000989771;0.0126868
-33.0039;1366.55;MID_LAYER_3;MID_LAYER_4;0.000989771;0.000974538;0.0121249
-33.0039;1366.55;MID_LAYER_4;BOTTOM_LAYER;0.000974538;0.000972259;0.0109031
41.7583;-41.7583;TOP_LAYER;MID_LAYER_1;0.000796339;0.000796064;0.0215294
41.7583;-41.7583;MID_LAYER_1;MID_LAYER_2;0.000796064;0.000793488;0.0335543
41.7583;-41.7583;MID_LAYER_2;MID_LAYER_3;0.000793488;0.000792867;0.0382866
41.7583;-41.7583;MID_LAYER_3;MID_LAYER_4;0.000792867;0.000789514;0.0436857
41.7583;-41.7583;MID_LAYER_4;BOTTOM_LAYER;0.000789514;0.000788989;0.0411198
41.7583;1533.04;TOP_LAYER;MID_LAYER_1;0.000973823;0.000973122;0.0548283
41.7583;1533.04;MID_LAYER_1;MID_LAYER_2;0.000973122;0.000966993;0.0798436
41.7583;1533.04;MID_LAYER_2;MID_LAYER_3;0.000966993;0.000965582;0.0869965
41.7583;1533.04;MID_LAYER_3;MID_LAYER_4;0.000965582;0.000958695;0.0897155
41.7583;1533.04;MID_LAYER_4;BOTTOM_LAYER;0.000958695;0.000957772;0.0722926
32.3115;822.019;TOP_LAYER;MID_LAYER_1;3.76945;3.76957;-0.588575
84.44;-85.6998;TOP_LAYER;MID_LAYER_1;0.000788992;0.00078849;0.00635209
84.44;-85.6998;MID_LAYER_1;MID_LAYER_2;0.00078849;0.000783729;0.01003
84.44;-85.6998;MID_LAYER_2;MID_LAYER_3;0.000783729;0.000782659;0.0106594
84.44;-85.6998;MID_LAYER_3;MID_LAYER_4;0.000782659;0.000776585;0.0127959
84.44;-85.6998;MID_LAYER_4;BOTTOM_LAYER;0.000776585;0.00077547;0.014116
86.9597;1646.58;TOP_LAYER;MID_LAYER_1;0.000971194;0.000969773;0.0179957
86.9597;1646.58;MID_LAYER_1;MID_LAYER_2;0.000969773;0.000957434;0.0259909
86.9597;1646.58;MID_LAYER_2;MID_LAYER_3;0.000957434;0.000954523;0.0290181
86.9597;1646.58;MID_LAYER_3;MID_LAYER_4;0.000954523;0.000939766;0.0310844
86.9597;1646.58;MID_LAYER_4;BOTTOM_LAYER;0.000939766;0.000937475;0.0290011
85.1063;185.444;TOP_LAYER;MID_LAYER_1;0.000830359;0.000830533;-0.000833318
85.1063;185.444;MID_LAYER_1;MID_LAYER_2;0.000830533;0.000820105;0.00830011
85.1063;185.444;MID_LAYER_2;MID_LAYER_3;0.000820105;0.000816891;0.0121085
85.1063;185.444;MID_LAYER_3;MID_LAYER_4;0.000816891;0.000784135;0.026073
85.1063;185.444;MID_LAYER_4;BOTTOM_LAYER;0.000784135;0.000769943;0.0678892
85.1063;421.664;TOP_LAYER;MID_LAYER_1;0.000889431;0.000888671;0.00363769
85.1063;421.664;MID_LAYER_1;MID_LAYER_2;0.000888671;0.000883356;0.00423034
85.1063;421.664;MID_LAYER_2;MID_LAYER_3;0.000883356;0.000879887;0.0130673
85.1063;421.664;MID_LAYER_3;MID_LAYER_4;0.000879887;0.000860881;0.0151283
85.1063;421.664;MID_LAYER_4;BOTTOM_LAYER;0.000860881;0.000855842;0.0241057
85.1063;657.885;TOP_LAYER;MID_LAYER_1;0.000950227;0.000945991;0.0202669
85.1063;657.885;MID_LAYER_1;MID_LAYER_2;0.000945991;0.000942157;0.00305179
85.1063;657.885;MID_LAYER_2;MID_LAYER_3;0.000942157;0.000940229;0.00726131
85.1063;657.885;MID_LAYER_3;MID_LAYER_4;0.000940229;0.000929739;0.00834977
85.1063;657.885;MID_LAYER_4;BOTTOM_LAYER;0.000929739;0.000928376;0.00651982
85.1063;894.105;TOP_LAYER;MID_LAYER_1;0.0010554;0.00105289;0.0120375
85.1063;894.105;MID_LAYER_1;MID_LAYER_2;0.00105289;0.00100283;0.0398413
85.1063;894.105;MID_LAYER_2;MID_LAYER_3;0.00100283;0.000995646;0.0270743
85.1063;894.105;MID_LAYER_3;MID_LAYER_4;0.000995646;0.000977886;0.0141365
85.1063;894.105;MID_LAYER_4;BOTTOM_LAYER;0.000977886;0.000976048;0.0087951
85.1063;1012.22;TOP_LAYER;MID_LAYER_1;0.0010758;0.00106909;0.0320961
85.1063;1012.22;MID_LAYER_1;MID_LAYER_2;0.00106909;0.00101847;0.0402958
85.1063;1012.22;MID_LAYER_2;MID_LAYER_3;0.00101847;0.00101059;0.029694
85.1063;1012.22;MID_LAYER_3;MID_LAYER_4;0.00101059;0.000988884;0.0172761
85.1063;1012.22;MID_LAYER_4;BOTTOM_LAYER;0.000988884;0.000986248;0.0126098
85.1063;1130.33;TOP_LAYER;MID_LAYER_1;0.00109828;0.00108522;0.0624319
85.1063;1130.33;MID_LAYER_1;MID_LAYER_2;0.00108522;0.00102457;0.0482766
85.1063;1130.33;MID_LAYER_2;MID_LAYER_3;0.00102457;0.00101488;0.0365287
85.1063;1130.33;MID_LAYER_3;MID_LAYER_4;0.00101488;0.000987726;0.021611
85.1063;1130.33;MID_LAYER_4;BOTTOM_LAYER;0.000987726;0.000983718;0.0191776
85.1063;1366.55;TOP_LAYER;MID_LAYER_1;0.00103936;0.00103523;0.019783
85.1063;1366.55;MID_LAYER_1;MID_LAYER_2;0.00103523;0.000999394;0.0285204
85.1063;1366.55;MID_LAYER_2;MID_LAYER_3;0.000999394;0.000990169;0.0347496
85.1063;1366.55;MID_LAYER_3;MID_LAYER_4;0.000990169;0.000951095;0.0311024
85.1063;1366.55;MID_LAYER_4;BOTTOM_LAYER;0.000951095;0.000942978;0.03883
85.1063;1484.66;TOP_LAYER;MID_LAYER_1;0.0010058;0.00100212;0.017641
85.1063;1484.66;MID_LAYER_1;MID_LAYER_2;0.00100212;0.000976071;0.0207305
85.1063;1484.66;MID_LAYER_2;MID_LAYER_3;0.000976071;0.000969146;0.0260878
85.1063;1484.66;MID_LAYER_3;MID_LAYER_4;0.000969146;0.000932544;0.0291343
85.1063;1484.66;MID_LAYER_4;BOTTOM_LAYER;0.000932544;0.000919882;0.0605694
123.81;-85.6998;TOP_LAYER;MID_LAYER_1;0.00078484;0.000784244;0.00753818
123.81;-85.6998;MID_LAYER_1;MID_LAYER_2;0.000784244;0.000778701;0.0116769
